BouncedAt,UserName,CityName,TimeStamp,DeviceID,Flavor,CheckIn,NumOfPeople,NumofRooms,CheckOut
1,james47@gillespie-taylor.com,Lemitar,2021-03-01 05:29:12,8681555,Android,2021-05-24,3,3,2021-06-07
1,amanda23@gmail.com,Yachats,2020-06-12 05:41:54,2564650,Android,2021-08-14,7,6,2021-09-03
0,erica87@yahoo.com,Granite Hills,2021-03-29 10:29:29,9920292,IOS,2021-06-18,5,5,2021-07-02
0,elizabethrichards@oliver.com,Sopris,2020-12-13 21:18:29,4890643,Android,2021-05-13,2,1,2021-06-04
0,sandra58@hotmail.com,Shademoore,2020-08-25 23:46:12,8477851,Android,2021-06-08,7,5,2021-06-25
0,brittanyhuynh@gmail.com,Pasadena,2021-04-19 08:53:54,1422168,IOS,2021-06-15,3,3,2021-07-04
1,amynixon@yahoo.com,Gould City,2020-10-22 17:51:17,2616916,Android,2021-08-25,1,1,2021-09-20
0,bhunter@skinner-perez.com,Hoisington,2020-10-10 10:55:51,9400352,IOS,2021-08-04,5,4,2021-08-27
1,uelliott@hotmail.com,Winter Harbor,2021-03-30 10:18:56,8941161,IOS,2021-06-10,7,4,2021-07-06
0,thomasfaith@hotmail.com,Kelly Lake,2021-01-25 14:11:15,6956082,Android,2021-05-30,9,7,2021-06-01
1,fadams@perry.com,Hanceville,2021-02-12 06:03:35,8228211,Android,2021-07-30,3,2,2021-08-16
1,dwagner@hotmail.com,Daus,2021-03-08 23:04:20,7672649,Android,2021-08-08,8,5,2021-08-25
0,perryrobert@nichols.com,Lake Jackson,2020-08-19 02:35:29,1539825,IOS,2021-05-04,5,4,2021-05-16
0,jennifer87@hotmail.com,Bernardsville,2020-08-02 12:38:00,5908253,Android,2021-05-06,5,5,2021-05-21
1,jbartlett@gmail.com,Fort Ransom,2021-01-15 23:01:43,5492327,Android,2021-05-11,6,5,2021-05-17
0,michaelbush@hernandez.net,Charles City,2021-03-09 06:43:42,4910208,Android,2021-08-08,5,3,2021-08-17
0,christinadavis@brooks.info,Pana,2020-07-08 00:45:01,5264925,Android,2021-05-08,3,2,2021-05-20
0,davidmitchell@ross-morrison.info,Torrey,2021-04-04 14:04:27,9674470,Android,2021-06-14,9,9,2021-06-30
0,daniel04@kirby-juarez.com,East Quincy,2021-04-18 11:25:49,9893541,Android,2021-07-29,9,7,2021-08-21
1,kirbyjohn@harrison.com,Hewitt,2021-01-18 08:44:34,7189117,Android,2021-06-29,6,4,2021-07-10
0,christopher83@bailey-everett.com,Rieth,2020-11-08 19:23:32,5687527,IOS,2021-08-20,7,7,2021-09-10
1,hwilcox@key.com,Reese,2020-12-20 01:19:21,3368278,IOS,2021-07-26,7,7,2021-08-11
0,xrodriguez@martinez-wise.com,Raritan,2021-04-22 01:15:50,6150258,IOS,2021-07-12,4,3,2021-07-16
0,kingsteve@gmail.com,Greenwood,2020-07-27 19:01:56,9158512,IOS,2021-07-30,4,2,2021-07-31
1,jennifer63@smith.com,Stead,2020-06-10 19:41:14,1979148,Android,2021-08-14,9,9,2021-09-01
0,qosborn@yahoo.com,Oak View,2020-11-10 17:27:30,3563507,Android,2021-05-22,4,2,2021-06-16
1,dnorris@yahoo.com,Wildwood Lake,2020-05-08 20:53:27,8719532,IOS,2021-05-19,5,5,2021-06-03
0,baldwindavid@yahoo.com,Saint Clair Haven,2020-06-28 23:20:49,9656511,IOS,2021-07-12,6,5,2021-07-30
1,trevor92@gmail.com,Ozan,2021-02-17 17:26:32,6857630,IOS,2021-07-01,3,2,2021-07-22
0,dariuslawrence@wright.org,Bellefontaine,2020-12-18 01:28:53,7871875,IOS,2021-07-10,6,5,2021-08-04
1,jessewall@gmail.com,Pewaukee,2020-12-09 01:22:52,1363011,Android,2021-08-09,6,6,2021-08-31
1,smithkaren@yahoo.com,Pleasant Run Farm,2020-11-11 22:17:10,2318214,Android,2021-06-19,5,3,2021-07-06
0,cynthiabarber@gmail.com,Little Rapids,2020-09-21 11:02:09,4684446,IOS,2021-05-14,7,4,2021-05-24
1,wolfehannah@hotmail.com,Bunceton,2020-08-05 13:12:00,6238706,Android,2021-07-11,1,1,2021-07-14
1,torresleslie@bowman-pollard.com,Swan Valley,2021-03-20 20:37:28,4977843,IOS,2021-05-28,9,7,2021-06-24
0,wcampbell@serrano-pruitt.com,Cleo Springs,2020-11-27 23:23:41,2472841,IOS,2021-06-17,2,2,2021-07-15
1,brittany57@soto-smith.info,Saint Leo,2021-04-15 05:59:34,8706285,IOS,2021-08-14,3,2,2021-09-05
0,marcwest@hotmail.com,Lehr,2020-06-01 22:20:41,1906156,Android,2021-07-11,1,1,2021-07-29
1,jason14@ross.com,Shell,2021-04-17 02:16:20,8084801,IOS,2021-07-23,9,5,2021-07-28
0,bakerpamela@hotmail.com,Genoa City,2020-07-08 08:00:04,2292114,IOS,2021-08-24,5,4,2021-09-12
1,beth07@peterson-morales.com,Port Orchard,2020-09-14 15:58:32,6853945,IOS,2021-08-19,5,3,2021-08-20
0,rosssteve@frye.com,Adelino,2020-12-20 21:57:38,1164389,IOS,2021-08-14,9,9,2021-08-15
1,kayla79@hotmail.com,Manteca,2020-07-15 16:53:21,1211702,Android,2021-05-28,3,2,2021-06-05
1,jaylyons@hotmail.com,Mansfield,2020-05-15 01:02:01,3247179,Android,2021-06-12,4,2,2021-06-22
1,lloydglenn@yahoo.com,Batchelor,2020-11-11 11:46:01,4948540,Android,2021-06-19,5,5,2021-06-23
1,lindsey08@yahoo.com,Haileyville,2021-01-20 17:15:17,8986877,IOS,2021-07-23,9,7,2021-08-01
0,rmorgan@hernandez.com,Littleport,2021-04-16 14:37:59,3264371,IOS,2021-05-27,8,5,2021-06-25
0,erikagarrison@boone.com,Richardson,2020-07-15 00:36:06,9692586,Android,2021-05-30,7,6,2021-06-09
1,pcook@gmail.com,Smiths Station,2020-09-15 14:10:23,2922253,IOS,2021-06-18,3,3,2021-07-01
0,petersonerin@conner.com,Belvedere,2021-03-24 19:28:08,5451795,IOS,2021-06-17,7,7,2021-06-23
0,kristenwalker@garcia.biz,Bull Valley,2020-07-25 03:38:06,8607416,IOS,2021-05-06,3,2,2021-05-10
1,pmccoy@garza.com,Mellin,2021-03-27 03:23:23,7755128,Android,2021-06-14,2,2,2021-07-06
1,william07@wade.com,Broaddus,2020-07-29 05:13:05,7665719,Android,2021-06-04,2,2,2021-06-19
0,dhenson@hotmail.com,Duquoin,2020-11-05 12:22:53,9067788,IOS,2021-05-24,5,5,2021-06-11
0,rebeccawright@yahoo.com,Prathersville,2020-10-18 10:30:25,7246101,Android,2021-06-11,7,4,2021-06-16
1,iharris@hotmail.com,Moffat,2021-04-24 08:43:30,6953449,Android,2021-05-29,7,4,2021-05-31
1,sharon69@hotmail.com,Germano,2020-08-18 09:27:55,8067646,IOS,2021-05-11,9,8,2021-06-03
0,okey@arellano.org,Paden,2020-12-11 14:58:23,9601660,Android,2021-05-15,1,1,2021-06-07
1,sanchezjennifer@olson.com,Butte Falls,2020-08-25 03:56:10,9674308,Android,2021-08-14,5,5,2021-09-05
1,mitchellpamela@romero.com,Mosby,2020-10-06 11:09:37,4766851,IOS,2021-08-03,1,1,2021-08-30
0,levinestephen@carpenter-wallace.com,Carnegie,2020-09-26 23:57:19,8335659,Android,2021-05-09,7,6,2021-05-26
1,ann66@hammond.com,Big Spring,2021-01-16 15:15:12,1281868,Android,2021-06-09,7,4,2021-07-03
0,monica42@miller.com,Kingsley,2020-07-12 17:06:19,9279781,IOS,2021-06-07,2,1,2021-06-12
0,lcoleman@horn.org,Meadow Glade,2020-06-22 03:59:40,6737003,IOS,2021-07-16,8,5,2021-07-23
1,dalton00@hotmail.com,Tuolumne,2020-10-31 18:16:19,2716086,Android,2021-05-11,4,2,2021-05-24
1,mmorris@yahoo.com,New Providence,2020-12-29 08:09:51,4772758,Android,2021-06-24,9,9,2021-07-13
0,angelachapman@gmail.com,Margate City,2020-09-30 01:10:01,8444711,Android,2021-07-03,5,4,2021-07-08
1,terryhansen@jones.com,Buellton,2021-04-16 22:32:33,6076663,Android,2021-06-28,4,3,2021-07-08
0,jamesallen@hotmail.com,Walterhill,2021-01-22 00:25:41,9140337,Android,2021-06-16,1,1,2021-07-06
1,umayer@hotmail.com,Harriston,2020-08-24 23:16:49,2028965,Android,2021-05-12,3,2,2021-05-17
0,ramseysean@yahoo.com,Conneautville,2020-05-12 15:27:34,8206873,IOS,2021-06-03,9,7,2021-06-11
0,angelamcneil@jones-moreno.net,Mosby,2020-11-30 21:53:23,1910051,Android,2021-08-24,5,3,2021-09-07
1,petersonmelissa@yahoo.com,Happy Camp,2021-03-09 23:26:33,4998077,Android,2021-05-25,5,3,2021-06-16
0,ernest20@yahoo.com,Takoma Park,2021-02-25 21:19:21,4738174,Android,2021-06-25,9,5,2021-07-06
0,shepherdsally@gmail.com,Bynum,2020-09-09 22:14:47,4451146,Android,2021-07-19,3,3,2021-08-01
1,nicholstoni@gmail.com,Smethport,2021-02-15 14:52:15,7007352,IOS,2021-05-05,5,5,2021-05-18
1,martinezashley@hotmail.com,Mullica Hill,2020-10-09 06:28:53,1818000,Android,2021-08-05,5,4,2021-08-26
0,freyjeremy@hotmail.com,Log Cabin,2020-09-16 20:01:32,4911430,IOS,2021-08-08,6,3,2021-08-10
1,maldonadojennifer@gmail.com,Bonaire,2020-07-22 00:56:37,7540460,IOS,2021-06-26,6,4,2021-07-12
0,hsmith@hotmail.com,Bishop Hills,2020-09-09 23:44:36,6697413,IOS,2021-08-02,3,3,2021-08-25
0,petersontara@wood.net,Rayne,2021-04-22 05:02:22,1220399,Android,2021-07-24,3,3,2021-08-07
0,jonesspencer@harrington-tran.biz,Ocate,2020-07-09 07:24:25,5862839,Android,2021-08-23,6,3,2021-09-03
0,grobinson@yahoo.com,Clementson,2020-09-01 11:09:09,4942476,Android,2021-06-27,7,4,2021-07-11
0,williamsthomas@crane.com,Aberfoil,2020-12-25 17:12:46,4120767,IOS,2021-08-27,6,5,2021-08-29
1,fhernandez@rocha.org,Wolf,2020-08-08 06:07:11,1282708,Android,2021-06-25,7,7,2021-07-16
0,martinezdaniel@rodriguez-conway.com,Colman,2020-06-05 13:25:49,4658043,Android,2021-06-04,1,1,2021-06-05
1,jennifer94@wilson.org,Bunavista,2020-11-17 10:54:47,7802049,Android,2021-05-09,3,2,2021-05-11
0,katie10@yahoo.com,Thunder Butte,2020-07-04 22:27:07,2207699,Android,2021-06-25,4,2,2021-07-13
1,qbarnett@strickland.info,Niles,2020-05-27 00:03:43,8288786,IOS,2021-08-12,2,2,2021-08-13
1,gnoble@yahoo.com,O'Fallon,2020-12-16 20:46:31,9229100,Android,2021-08-26,4,3,2021-09-03
1,christopherwilliams@winters-johnson.net,White Hall,2020-11-15 17:30:50,9508769,IOS,2021-07-20,9,7,2021-08-14
1,richardkelley@hotmail.com,Latham Park,2021-02-21 10:15:12,7204072,IOS,2021-08-30,4,3,2021-09-19
1,taylorjoseph@yahoo.com,Fall River Mills,2021-04-27 09:11:15,5788744,Android,2021-05-09,2,2,2021-05-27
1,logan98@flores-oliver.com,Park Rapids,2020-10-31 01:22:08,4595511,Android,2021-06-12,6,6,2021-07-07
1,hensonbenjamin@phillips.com,Rouseville,2020-08-03 14:06:22,6065183,IOS,2021-07-10,1,1,2021-07-31
0,andrewgardner@bailey.com,Houston Acres,2021-02-28 10:38:03,2639754,Android,2021-05-15,8,8,2021-05-26
0,brandon16@phillips.com,Tula,2020-07-16 13:02:34,6637806,IOS,2021-05-14,4,2,2021-06-08
1,johnny25@hotmail.com,Verda,2020-11-13 13:32:43,8909113,IOS,2021-06-29,9,7,2021-07-07
0,courtneydominguez@gmail.com,Macksburg,2020-06-13 21:37:53,4432713,Android,2021-08-04,9,8,2021-09-01
1,jacqueline45@hotmail.com,Reece,2021-03-23 20:24:58,1676498,IOS,2021-08-29,3,2,2021-09-02
1,ldickerson@yahoo.com,Weathersby,2020-12-19 01:54:44,7648871,IOS,2021-05-27,4,4,2021-06-05
0,jhodges@holt.com,McKinley,2020-06-26 20:08:15,3709603,Android,2021-07-19,7,4,2021-08-06
0,ycampos@hotmail.com,Granger,2020-07-01 23:40:28,4881836,Android,2021-05-07,8,4,2021-05-29
0,nkeller@gmail.com,Ratcliff,2020-10-13 06:32:20,1142765,Android,2021-05-14,4,3,2021-06-09
0,ebridges@gmail.com,Southport,2021-01-18 02:42:23,6743229,Android,2021-07-31,2,2,2021-08-22
0,jason65@rowe-delacruz.com,Bruceton,2020-05-12 10:32:22,3315236,Android,2021-08-15,7,7,2021-08-20
0,tiffanybrewer@scott.biz,Mustang Ridge,2020-12-01 19:35:11,5526829,Android,2021-06-08,3,3,2021-06-30
1,josephmckee@davis.info,Evendale,2020-06-19 04:54:43,5952260,Android,2021-05-29,3,2,2021-06-24
0,leechapman@yahoo.com,Leisuretowne,2020-07-10 14:55:43,6691736,IOS,2021-08-18,9,8,2021-08-25
1,pbarry@yahoo.com,Kelly Lake,2020-12-31 14:30:06,5689846,IOS,2021-06-04,5,4,2021-06-25
1,kkelly@hotmail.com,Dolomite,2020-06-15 04:06:52,1917503,Android,2021-08-09,8,8,2021-08-12
1,sandraellis@lewis-chavez.com,Jayuya,2020-09-22 18:10:16,1167129,Android,2021-08-07,5,3,2021-08-22
0,gcox@yahoo.com,Parma Heights,2020-09-23 06:02:56,3112992,Android,2021-05-10,9,8,2021-05-24
0,shannonlouis@yahoo.com,Rainelle,2020-06-06 21:41:19,7658469,Android,2021-05-26,1,1,2021-05-29
1,amy38@ward.com,Clicquot,2020-09-11 03:15:34,6767894,Android,2021-08-22,5,5,2021-09-05
0,jonesmichael@jenkins-taylor.net,Grantsburg,2020-09-30 14:09:09,5712425,Android,2021-08-27,2,1,2021-09-05
0,mgalvan@yahoo.com,Sylvia,2020-10-21 05:49:19,8109457,Android,2021-08-24,2,1,2021-09-08
0,michaelphelps@brooks.com,Rouseville,2021-02-21 09:34:16,5247213,IOS,2021-06-01,3,3,2021-06-16
1,michelle06@evans.net,Capps Switch,2021-03-13 11:57:26,1326864,IOS,2021-08-12,6,6,2021-09-06
1,smithjulie@watts.com,Elsmere,2021-02-14 12:44:40,3712773,Android,2021-05-19,6,3,2021-06-04
1,daisyblanchard@smith.com,Leeds,2020-07-25 18:12:16,7551015,Android,2021-08-27,4,3,2021-09-13
1,henryrussell@chambers.com,Miracle Hot Springs,2020-06-24 09:10:21,9353975,Android,2021-06-13,3,2,2021-07-02
0,antoniomckee@davis-santiago.com,South Cleveland,2021-01-21 10:37:08,7818392,Android,2021-08-29,1,1,2021-09-16
0,adamsanthony@reynolds.com,Belchertown,2020-07-09 15:17:20,9624328,IOS,2021-06-23,8,7,2021-07-20
1,xwinters@love-wood.com,Wesley Hills,2020-08-02 00:55:31,7075661,IOS,2021-06-19,5,5,2021-07-05
0,nicholaslove@davis.com,Fellowsville,2020-07-08 20:11:29,3625783,IOS,2021-06-04,4,4,2021-06-29
1,tamara81@russell.com,Eden Valley,2021-03-22 11:11:10,6496513,IOS,2021-05-12,9,6,2021-06-07
1,carpenterashley@hotmail.com,Canton,2020-06-24 00:39:12,7085248,Android,2021-07-09,6,4,2021-07-15
0,fesparza@brown.com,Hobgood,2021-02-12 08:14:40,1045491,IOS,2021-05-07,8,4,2021-05-29
1,hartmankristine@gmail.com,Fritz Creek,2020-10-14 01:54:06,8783354,IOS,2021-07-10,6,5,2021-08-07
0,tina37@gmail.com,Way,2020-06-15 18:19:49,4581248,Android,2021-05-26,3,2,2021-06-06
1,saunderskenneth@parks.com,Wimbledon,2020-05-19 19:25:31,2884919,IOS,2021-06-10,8,8,2021-07-05
0,loriclark@gmail.com,Elkhorn City,2021-03-28 00:05:04,5874848,Android,2021-08-04,4,3,2021-08-23
1,ellisaudrey@gmail.com,Allentown,2020-12-08 14:32:10,6776609,Android,2021-07-19,6,4,2021-08-09
1,yevans@allen-olson.com,Dickson City,2020-10-03 00:56:09,8106442,Android,2021-05-28,1,1,2021-06-04
0,villegasantonio@gmail.com,Newmanstown,2020-10-20 14:14:13,3830944,IOS,2021-08-05,6,3,2021-08-25
0,esanchez@gmail.com,Pleasant View,2021-02-18 15:05:45,2908686,Android,2021-06-11,8,8,2021-06-27
1,twright@hotmail.com,Wilbur,2020-09-18 02:52:11,8102462,IOS,2021-08-27,3,3,2021-09-05
0,ana22@guzman.net,Grand Isle,2020-09-11 21:54:59,4804965,Android,2021-05-07,7,5,2021-05-31
0,paulcoleman@hotmail.com,Willoughby Hills,2021-01-19 10:33:52,3943478,Android,2021-07-14,4,3,2021-07-17
0,alvin87@gmail.com,Marvel,2020-12-08 01:07:16,9749690,Android,2021-08-25,1,1,2021-09-12
1,riverarobert@gmail.com,Deltona,2021-05-02 02:53:04,6479818,Android,2021-05-17,2,2,2021-06-13
1,williamssarah@davis-smith.com,Kistler,2020-12-13 14:32:55,1988519,IOS,2021-07-05,5,3,2021-07-09
0,amanda17@jennings.com,Corcovado,2021-03-06 14:14:30,7344938,Android,2021-06-07,3,3,2021-06-19
1,johnsonjason@gmail.com,Elsmere,2020-08-14 06:22:31,4181620,Android,2021-08-17,4,2,2021-08-21
0,tammy05@hotmail.com,Luce,2020-12-18 08:06:27,9271148,Android,2021-08-29,4,4,2021-09-03
1,melissarodgers@harris.biz,Bethania,2020-08-19 18:38:49,2355211,Android,2021-07-17,4,3,2021-08-08
1,palexander@yahoo.com,Paden,2020-09-12 08:28:42,3120708,Android,2021-06-08,1,1,2021-06-23
1,ekrueger@hotmail.com,Shubuta,2020-12-23 18:33:09,3448606,IOS,2021-06-23,7,4,2021-06-29
0,rrobinson@ingram-lambert.com,Craig Beach,2021-04-26 10:13:23,7925429,Android,2021-06-30,4,3,2021-07-19
0,johnstonamanda@owen-nelson.com,Edgewater Heights,2020-06-16 20:44:29,7287136,Android,2021-07-06,1,1,2021-08-01
0,seanandrews@gmail.com,Strong City,2021-04-26 19:54:08,9937243,Android,2021-08-20,5,3,2021-09-08
1,kimberly74@gmail.com,Atomic City,2021-04-16 07:02:56,1592053,IOS,2021-06-13,1,1,2021-06-28
0,garciarachel@collins-blackburn.biz,Cavour,2020-12-18 07:01:32,4085837,Android,2021-07-13,5,4,2021-07-15
1,brittanyhamilton@chen.com,Meansville,2020-08-30 18:42:59,2877836,IOS,2021-06-04,1,1,2021-07-03
0,jeremy80@acosta.com,McKinley,2021-02-14 17:33:18,3421822,Android,2021-06-29,6,4,2021-07-02
0,cody66@gmail.com,Ekron,2020-06-21 02:25:12,3981584,Android,2021-07-08,6,3,2021-07-30
1,dawn77@ferguson.com,Mays,2020-12-20 21:43:47,4763686,Android,2021-07-30,7,4,2021-08-11
1,vparsons@hotmail.com,Lewistown,2020-05-26 14:44:15,4798101,IOS,2021-05-06,9,6,2021-05-15
0,xpowell@yahoo.com,Shelter Island,2020-07-16 20:23:14,7861538,IOS,2021-08-01,8,6,2021-08-05
0,miranda67@bentley.org,Middlebrook,2021-01-27 16:27:34,7768000,IOS,2021-05-04,4,2,2021-05-11
0,millerjon@mcmillan-williams.biz,Rumford,2021-02-09 07:12:23,2606039,Android,2021-06-08,5,3,2021-06-30
0,vernon81@johnson.com,Horatio Gardens,2020-06-29 11:36:00,7476835,Android,2021-06-08,4,4,2021-06-14
0,christopherhayes@garcia.com,Brussels,2021-01-22 11:34:35,3981763,IOS,2021-05-22,8,7,2021-06-14
0,olsenthomas@alexander.net,Roslyn,2020-09-19 10:50:21,2761099,IOS,2021-08-23,4,2,2021-09-21
1,carolynpatel@yahoo.com,Diboll,2021-03-22 02:38:36,1528546,Android,2021-08-22,2,2,2021-09-14
1,llucas@yahoo.com,Rhine,2021-01-31 07:51:38,8813510,Android,2021-08-17,9,7,2021-09-15
0,nicholasjohnson@morgan.biz,Redfield,2020-05-28 19:38:39,7814086,IOS,2021-05-23,2,1,2021-05-27
0,usullivan@green.com,Boyds,2020-09-21 09:47:17,8655852,Android,2021-06-01,4,4,2021-06-11
1,clester@gmail.com,Canova Beach,2020-05-31 18:50:38,6074114,Android,2021-05-24,3,2,2021-05-27
0,bryan67@hotmail.com,Mountville,2020-05-23 05:03:00,1396774,IOS,2021-05-28,5,4,2021-06-03
1,aaroneaton@gmail.com,Shively,2020-10-15 18:51:22,7231427,IOS,2021-06-13,3,2,2021-07-08
0,uherring@hotmail.com,Clatskanie,2020-09-19 12:40:14,6814615,IOS,2021-06-14,2,2,2021-06-18
0,xstout@yahoo.com,Naches,2021-03-04 06:47:01,2608626,IOS,2021-08-30,5,5,2021-09-25
1,tortiz@douglas.com,Landusky,2020-05-13 18:07:03,4679619,Android,2021-08-25,6,6,2021-09-04
1,xsanders@hughes-hubbard.com,Daus,2021-03-27 02:22:38,9158145,Android,2021-08-01,4,2,2021-08-11
0,newtonbrent@hotmail.com,East Sparta,2020-06-23 04:04:50,7837884,Android,2021-08-05,1,1,2021-09-01
1,nlopez@hotmail.com,Toco,2020-10-22 18:09:39,7468570,IOS,2021-07-20,8,8,2021-07-24
0,ndaniels@garcia.info,McCook,2020-07-13 22:01:37,1492140,IOS,2021-05-31,9,5,2021-06-10
0,virginia79@montes-henderson.com,Stockwell,2021-03-18 01:45:55,8091602,Android,2021-06-06,3,3,2021-06-15
1,mchen@diaz.net,Corcovado,2021-03-18 06:00:24,8781764,Android,2021-05-26,5,4,2021-06-10
1,tyrone72@jones.biz,Nuiqsut,2020-07-22 07:02:30,2908214,Android,2021-06-06,4,3,2021-06-15
1,kleindebbie@hotmail.com,Ansley,2021-02-01 15:54:55,5132106,IOS,2021-08-20,3,2,2021-09-12
0,johnsonemily@haas-valdez.com,Sherborn,2020-05-07 16:01:44,6646209,IOS,2021-06-02,7,5,2021-06-12
0,ryanmelissa@macias.org,Arctic Village,2021-01-28 22:07:58,7371095,IOS,2021-07-04,4,4,2021-07-15
0,murrayrobert@jones.com,Grand Gulf,2021-02-12 01:40:54,1776024,IOS,2021-06-20,4,2,2021-06-21
1,contrerasjared@yahoo.com,West Puente Valley,2021-04-14 15:35:04,6961452,Android,2021-05-30,6,6,2021-06-24
0,davidjeffery@gmail.com,Nairn,2020-11-17 11:34:50,4084697,IOS,2021-06-15,8,8,2021-06-24
1,ryandavis@hotmail.com,Poag,2020-06-30 06:45:50,1065484,Android,2021-05-10,7,5,2021-05-11
1,carlosjefferson@yahoo.com,Gu Oidak,2021-03-31 09:21:35,7929015,Android,2021-07-26,8,8,2021-08-05
1,tylerblack@yahoo.com,McNeal,2021-04-19 15:32:45,5575109,IOS,2021-08-07,5,5,2021-08-12
1,barbara78@warren-carroll.net,Aguilita,2021-02-13 09:47:49,7487254,Android,2021-07-19,2,2,2021-07-29
0,bgarcia@gmail.com,Tannersville,2021-01-18 17:53:40,6829311,Android,2021-08-19,2,1,2021-09-06
1,dlopez@johnson-garza.com,Corralitos,2020-09-22 06:29:32,6828012,IOS,2021-08-09,8,4,2021-08-31
0,allenlori@gmail.com,South Duxbury,2020-07-30 07:30:00,2427747,IOS,2021-07-23,7,7,2021-08-07
1,fieldsstephen@hotmail.com,Bozman,2020-08-26 11:31:09,4795544,IOS,2021-06-15,7,7,2021-06-29
0,brownlisa@yahoo.com,Willow City,2020-11-08 15:21:01,4640833,IOS,2021-08-10,3,2,2021-08-15
0,brittanytaylor@martin.com,Wise,2021-03-10 18:26:20,4853185,IOS,2021-06-18,9,7,2021-06-20
0,suzannerobinson@gmail.com,Haley,2020-05-04 07:50:01,5994666,Android,2021-07-17,3,3,2021-08-09
0,lcook@hotmail.com,Inglewood,2021-02-11 23:26:25,9761607,Android,2021-08-28,3,2,2021-09-16
0,brittanychan@hotmail.com,Chardon,2021-04-29 05:58:11,5354148,Android,2021-08-04,7,5,2021-08-10
1,patricia70@brady.info,Lowesville,2020-11-29 13:05:27,3639003,Android,2021-07-09,6,4,2021-07-24
0,lprice@hotmail.com,Wynona,2020-10-26 03:42:18,5963556,Android,2021-06-03,9,9,2021-06-11
0,seancallahan@gmail.com,Smithburg,2020-07-09 14:37:21,8409874,IOS,2021-08-07,5,3,2021-08-20
1,claudia64@hernandez.info,Almy,2020-06-14 11:19:10,2350885,Android,2021-06-29,7,7,2021-07-25
0,tmoon@klein.com,North Pekin,2020-11-05 12:34:07,9310111,IOS,2021-05-29,1,1,2021-05-31
1,robertreyes@hotmail.com,Rouseville,2021-02-11 07:41:06,1028124,IOS,2021-08-30,5,3,2021-09-05
1,sarawebb@hotmail.com,South Weber,2020-11-29 01:09:32,5429118,IOS,2021-08-05,4,2,2021-08-11
1,pittsmeghan@rojas.com,Colcord,2020-07-25 21:35:26,9495944,Android,2021-07-31,2,1,2021-08-25
1,williamsharry@gmail.com,Raub,2020-10-02 08:36:40,7916345,IOS,2021-07-14,2,1,2021-08-07
0,vicki67@craig-johnson.org,Rouzerville,2021-03-02 20:49:02,1569320,Android,2021-05-28,1,1,2021-05-31
1,glennsmith@stewart.net,Natural Bridge Station,2020-08-11 07:38:34,2875414,Android,2021-07-28,1,1,2021-07-30
1,dudleypaula@hotmail.com,West Boxford,2020-08-16 05:16:19,9904011,Android,2021-07-17,4,3,2021-07-22
0,eashley@hotmail.com,Gough,2020-12-16 09:28:35,4354953,Android,2021-05-06,6,6,2021-05-07
0,reyesnicole@yahoo.com,Rampart,2020-08-28 19:49:59,9749708,Android,2021-06-15,5,3,2021-07-05
1,crawfordrobert@hotmail.com,Silver Springs,2020-07-19 17:53:51,4709636,Android,2021-07-13,2,1,2021-07-22
1,carlos28@smith.biz,Menlo,2020-10-11 08:12:02,9079157,IOS,2021-06-03,4,3,2021-06-26
0,reynoldsmichelle@ward.net,Aberfoil,2020-11-24 11:41:15,3949409,IOS,2021-07-25,2,2,2021-08-03
1,etaylor@smith-edwards.com,Bridgehampton,2021-03-01 06:06:00,4884621,Android,2021-05-15,9,5,2021-06-11
1,zthomas@gmail.com,Grundy Center,2020-06-29 08:16:51,4044262,IOS,2021-06-07,2,2,2021-06-26
1,daughertyashley@calhoun.com,Pleasant View,2020-05-11 15:58:14,2345629,Android,2021-08-01,1,1,2021-08-22
1,james22@rodriguez-hess.org,Longboat Key,2021-04-04 01:20:19,3628189,Android,2021-05-20,9,6,2021-05-22
1,qstewart@gmail.com,Riegelsville,2020-06-04 11:38:08,6791081,Android,2021-05-05,1,1,2021-05-08
0,andrewsmichelle@yahoo.com,Cannonsburg,2021-01-27 01:43:48,3337790,IOS,2021-08-19,5,3,2021-09-02
0,melissabrown@chang.net,Birch Run,2021-01-23 20:20:58,9084749,IOS,2021-06-08,2,1,2021-07-03
1,slong@gmail.com,Hernandez,2021-03-21 04:36:58,9427977,Android,2021-08-11,4,2,2021-09-01
0,andrewnelson@yahoo.com,Agness,2021-04-20 03:36:37,4015449,IOS,2021-05-08,7,7,2021-06-05
1,agibbs@lee-moore.com,Conyngham,2021-04-18 07:55:49,7500127,IOS,2021-06-18,1,1,2021-06-20
0,david35@yahoo.com,Tuolumne,2020-08-18 01:03:15,8625039,Android,2021-05-20,3,2,2021-06-17
1,brett74@hotmail.com,Vinco,2020-09-15 01:06:20,1023821,Android,2021-05-29,4,3,2021-06-14
0,robertbarnes@hotmail.com,Port Hudson,2021-01-21 07:23:31,5386867,IOS,2021-07-27,7,7,2021-08-02
0,sanchezdawn@gmail.com,Buchanan,2021-02-28 04:16:08,3104560,Android,2021-06-09,4,3,2021-06-17
0,oyoung@yahoo.com,Genoa City,2021-04-02 10:21:17,4910422,Android,2021-05-03,4,3,2021-05-23
1,shannon99@martin.biz,Bluff Springs,2020-12-16 16:01:26,9969742,Android,2021-05-06,4,4,2021-06-04
1,lisa04@gmail.com,Spring Church,2020-09-16 19:54:28,2579813,Android,2021-05-06,6,3,2021-05-19
